Measure,CBS_BANK_TYPE,Remaining maturity,Currency type of booking location,Counterparty sector,Counterparty country,Series,Quaterlly_per_year,Amount_stocks_units
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,United States,Q:S:5A:4R:U:B:A:A:TO1:A:US,2021-Q3,3790651.937
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,All countries excluding residents,Q:S:5A:4R:U:C:A:A:TO1:A:3P,2021-Q3,31133022.107
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Austria,Q:S:5A:4R:U:C:A:A:TO1:A:AT,2021-Q3,234140.11
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Australia,Q:S:5A:4R:U:C:A:A:TO1:A:AU,2021-Q3,586291.279
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Belgium,Q:S:5A:4R:U:C:A:A:TO1:A:BE,2021-Q3,606847.815
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Brazil,Q:S:5A:4R:U:C:A:A:TO1:A:BR,2021-Q3,342506.168
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Canada,Q:S:5A:4R:U:C:A:A:TO1:A:CA,2021-Q3,610923.806
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Switzerland,Q:S:5A:4R:U:C:A:A:TO1:A:CH,2021-Q3,410527.838
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,China,Q:S:5A:4R:U:C:A:A:TO1:A:CN,2021-Q3,919618.369
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Germany,Q:S:5A:4R:U:C:A:A:TO1:A:DE,2021-Q3,1743514.048
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Spain,Q:S:5A:4R:U:C:A:A:TO1:A:ES,2021-Q3,499893.337
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,United Kingdom,Q:S:5A:4R:U:C:A:A:TO1:A:GB,2021-Q3,2484324.1
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Greece,Q:S:5A:4R:U:C:A:A:TO1:A:GR,2021-Q3,18505.942
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,India,Q:S:5A:4R:U:C:A:A:TO1:A:IN,2021-Q3,278416.03
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Italy,Q:S:5A:4R:U:C:A:A:TO1:A:IT,2021-Q3,765226.38
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Mexico,Q:S:5A:4R:U:C:A:A:TO1:A:MX,2021-Q3,385318.578
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Netherlands,Q:S:5A:4R:U:C:A:A:TO1:A:NL,2021-Q3,539766.14
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Singapore,Q:S:5A:4R:U:C:A:A:TO1:A:SG,2021-Q3,539049.689
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,United States,Q:S:5A:4R:U:C:A:A:TO1:A:US,2021-Q3,7541621.399
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,All countries excluding residents,Q:S:5A:4R:U:C:V:A:TO1:A:3P,2021-Q3,2208493.03
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Austria,Q:S:5A:4R:U:C:V:A:TO1:A:AT,2021-Q3,9720.724
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Australia,Q:S:5A:4R:U:C:V:A:TO1:A:AU,2021-Q3,29065.628
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Belgium,Q:S:5A:4R:U:C:V:A:TO1:A:BE,2021-Q3,20632.757
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Brazil,Q:S:5A:4R:U:C:V:A:TO1:A:BR,2021-Q3,8408.528
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Canada,Q:S:5A:4R:U:C:V:A:TO1:A:CA,2021-Q3,37458.974
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Switzerland,Q:S:5A:4R:U:C:V:A:TO1:A:CH,2021-Q3,38291.505
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,China,Q:S:5A:4R:U:C:V:A:TO1:A:CN,2021-Q3,17131.219
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Germany,Q:S:5A:4R:U:C:V:A:TO1:A:DE,2021-Q3,222643.854
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Spain,Q:S:5A:4R:U:C:V:A:TO1:A:ES,2021-Q3,37085.246
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,United Kingdom,Q:S:5A:4R:U:C:V:A:TO1:A:GB,2021-Q3,617281.132
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Greece,Q:S:5A:4R:U:C:V:A:TO1:A:GR,2021-Q3,8002.862
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,India,Q:S:5A:4R:U:C:V:A:TO1:A:IN,2021-Q3,4763.586
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Italy,Q:S:5A:4R:U:C:V:A:TO1:A:IT,2021-Q3,62062.714
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Mexico,Q:S:5A:4R:U:C:V:A:TO1:A:MX,2021-Q3,12097.724
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Netherlands,Q:S:5A:4R:U:C:V:A:TO1:A:NL,2021-Q3,67594.305
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Singapore,Q:S:5A:4R:U:C:V:A:TO1:A:SG,2021-Q3,17200.702
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,United States,Q:S:5A:4R:U:C:V:A:TO1:A:US,2021-Q3,455411.265
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,All countries excluding residents,Q:S:5A:4R:U:D:A:A:TO1:A:3P,2021-Q3,16071363.904
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Austria,Q:S:5A:4R:U:D:A:A:TO1:A:AT,2021-Q3,119592.273
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Australia,Q:S:5A:4R:U:D:A:A:TO1:A:AU,2021-Q3,237516.069
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Belgium,Q:S:5A:4R:U:D:A:A:TO1:A:BE,2021-Q3,212501.435
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Brazil,Q:S:5A:4R:U:D:A:A:TO1:A:BR,2021-Q3,119289.262
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Canada,Q:S:5A:4R:U:D:A:A:TO1:A:CA,2021-Q3,401263.671
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Switzerland,Q:S:5A:4R:U:D:A:A:TO1:A:CH,2021-Q3,254476.167
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,China,Q:S:5A:4R:U:D:A:A:TO1:A:CN,2021-Q3,525609.392
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Germany,Q:S:5A:4R:U:D:A:A:TO1:A:DE,2021-Q3,819807.176
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Spain,Q:S:5A:4R:U:D:A:A:TO1:A:ES,2021-Q3,388896.043
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,United Kingdom,Q:S:5A:4R:U:D:A:A:TO1:A:GB,2021-Q3,927238.184
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Greece,Q:S:5A:4R:U:D:A:A:TO1:A:GR,2021-Q3,16074.838
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,India,Q:S:5A:4R:U:D:A:A:TO1:A:IN,2021-Q3,123227.276
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Italy,Q:S:5A:4R:U:D:A:A:TO1:A:IT,2021-Q3,396185.609
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Mexico,Q:S:5A:4R:U:D:A:A:TO1:A:MX,2021-Q3,74225.565
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Netherlands,Q:S:5A:4R:U:D:A:A:TO1:A:NL,2021-Q3,434111.575
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Singapore,Q:S:5A:4R:U:D:A:A:TO1:A:SG,2021-Q3,201877.714
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,United States,Q:S:5A:4R:U:D:A:A:TO1:A:US,2021-Q3,3750969.296
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,All countries excluding residents,Q:S:5A:4R:U:W:A:A:TO1:A:3P,2021-Q3,3402776.484
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Austria,Q:S:5A:4R:U:W:A:A:TO1:A:AT,2021-Q3,18475.914
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Australia,Q:S:5A:4R:U:W:A:A:TO1:A:AU,2021-Q3,42323.012
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Belgium,Q:S:5A:4R:U:W:A:A:TO1:A:BE,2021-Q3,31099.417
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Brazil,Q:S:5A:4R:U:W:A:A:TO1:A:BR,2021-Q3,39362.342
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Canada,Q:S:5A:4R:U:W:A:A:TO1:A:CA,2021-Q3,40847.954
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Switzerland,Q:S:5A:4R:U:W:A:A:TO1:A:CH,2021-Q3,88400.659
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,China,Q:S:5A:4R:U:W:A:A:TO1:A:CN,2021-Q3,97588.663
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Germany,Q:S:5A:4R:U:W:A:A:TO1:A:DE,2021-Q3,178711.008
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Spain,Q:S:5A:4R:U:W:A:A:TO1:A:ES,2021-Q3,75770.377
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,United Kingdom,Q:S:5A:4R:U:W:A:A:TO1:A:GB,2021-Q3,294718.364
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Greece,Q:S:5A:4R:U:W:A:A:TO1:A:GR,2021-Q3,7323.875
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,India,Q:S:5A:4R:U:W:A:A:TO1:A:IN,2021-Q3,27468.728
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Italy,Q:S:5A:4R:U:W:A:A:TO1:A:IT,2021-Q3,133575.373
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Mexico,Q:S:5A:4R:U:W:A:A:TO1:A:MX,2021-Q3,39767.418
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Netherlands,Q:S:5A:4R:U:W:A:A:TO1:A:NL,2021-Q3,94165.916
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Singapore,Q:S:5A:4R:U:W:A:A:TO1:A:SG,2021-Q3,50051.189
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,United States,Q:S:5A:4R:U:W:A:A:TO1:A:US,2021-Q3,699283.008
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,All countries excluding residents,Q:S:5A:4R:U:X:A:A:TO1:A:3P,2021-Q3,5709846.901
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Austria,Q:S:5A:4R:U:X:A:A:TO1:A:AT,2021-Q3,36273.664
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Australia,Q:S:5A:4R:U:X:A:A:TO1:A:AU,2021-Q3,111852.534
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Belgium,Q:S:5A:4R:U:X:A:A:TO1:A:BE,2021-Q3,75118.037
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Brazil,Q:S:5A:4R:U:X:A:A:TO1:A:BR,2021-Q3,42528.246
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Canada,Q:S:5A:4R:U:X:A:A:TO1:A:CA,2021-Q3,153233.951
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Switzerland,Q:S:5A:4R:U:X:A:A:TO1:A:CH,2021-Q3,82245.48
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,China,Q:S:5A:4R:U:X:A:A:TO1:A:CN,2021-Q3,66499.008
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Germany,Q:S:5A:4R:U:X:A:A:TO1:A:DE,2021-Q3,336234.442
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Spain,Q:S:5A:4R:U:X:A:A:TO1:A:ES,2021-Q3,80610.03
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,United Kingdom,Q:S:5A:4R:U:X:A:A:TO1:A:GB,2021-Q3,449090.894
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Greece,Q:S:5A:4R:U:X:A:A:TO1:A:GR,2021-Q3,1257.139
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,India,Q:S:5A:4R:U:X:A:A:TO1:A:IN,2021-Q3,30705.031
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Italy,Q:S:5A:4R:U:X:A:A:TO1:A:IT,2021-Q3,107449.605
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Mexico,Q:S:5A:4R:U:X:A:A:TO1:A:MX,2021-Q3,65135.834
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Netherlands,Q:S:5A:4R:U:X:A:A:TO1:A:NL,2021-Q3,161014.314
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Singapore,Q:S:5A:4R:U:X:A:A:TO1:A:SG,2021-Q3,66673.192
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,United States,Q:S:5A:4R:U:X:A:A:TO1:A:US,2021-Q3,1733859.363
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,All countries excluding residents,Q:S:5A:4R:U:B:A:A:TO1:A:3P,2021-Q4,14819804.033
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Austria,Q:S:5A:4R:U:B:A:A:TO1:A:AT,2021-Q4,110785.292
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Australia,Q:S:5A:4R:U:B:A:A:TO1:A:AU,2021-Q4,362139.397
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Belgium,Q:S:5A:4R:U:B:A:A:TO1:A:BE,2021-Q4,372636.44
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Brazil,Q:S:5A:4R:U:B:A:A:TO1:A:BR,2021-Q4,218877.482
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Canada,Q:S:5A:4R:U:B:A:A:TO1:A:CA,2021-Q4,204791.606
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Switzerland,Q:S:5A:4R:U:B:A:A:TO1:A:CH,2021-Q4,171600.978
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,China,Q:S:5A:4R:U:B:A:A:TO1:A:CN,2021-Q4,405694.535
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Germany,Q:S:5A:4R:U:B:A:A:TO1:A:DE,2021-Q4,876020.817
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Spain,Q:S:5A:4R:U:B:A:A:TO1:A:ES,2021-Q4,110058.974
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,United Kingdom,Q:S:5A:4R:U:B:A:A:TO1:A:GB,2021-Q4,1621152.199
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Greece,Q:S:5A:4R:U:B:A:A:TO1:A:GR,2021-Q4,1999.349
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,India,Q:S:5A:4R:U:B:A:A:TO1:A:IN,2021-Q4,159452.541
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Italy,Q:S:5A:4R:U:B:A:A:TO1:A:IT,2021-Q4,367640.724
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Mexico,Q:S:5A:4R:U:B:A:A:TO1:A:MX,2021-Q4,311005.318
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Netherlands,Q:S:5A:4R:U:B:A:A:TO1:A:NL,2021-Q4,105198.129
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Singapore,Q:S:5A:4R:U:B:A:A:TO1:A:SG,2021-Q4,327377.266
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,United States,Q:S:5A:4R:U:B:A:A:TO1:A:US,2021-Q4,3697607.261
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,All countries excluding residents,Q:S:5A:4R:U:C:A:A:TO1:A:3P,2021-Q4,30714139.933
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Austria,Q:S:5A:4R:U:C:A:A:TO1:A:AT,2021-Q4,220692.548
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Australia,Q:S:5A:4R:U:C:A:A:TO1:A:AU,2021-Q4,597908.262
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Belgium,Q:S:5A:4R:U:C:A:A:TO1:A:BE,2021-Q4,573560.16
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Brazil,Q:S:5A:4R:U:C:A:A:TO1:A:BR,2021-Q4,354989.865
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Canada,Q:S:5A:4R:U:C:A:A:TO1:A:CA,2021-Q4,616772.055
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Switzerland,Q:S:5A:4R:U:C:A:A:TO1:A:CH,2021-Q4,449153.19
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,China,Q:S:5A:4R:U:C:A:A:TO1:A:CN,2021-Q4,930648.947
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Germany,Q:S:5A:4R:U:C:A:A:TO1:A:DE,2021-Q4,1693828.123
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Spain,Q:S:5A:4R:U:C:A:A:TO1:A:ES,2021-Q4,489074.649
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,United Kingdom,Q:S:5A:4R:U:C:A:A:TO1:A:GB,2021-Q4,2499004.244
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Greece,Q:S:5A:4R:U:C:A:A:TO1:A:GR,2021-Q4,17649.959
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,India,Q:S:5A:4R:U:C:A:A:TO1:A:IN,2021-Q4,288473.26
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Italy,Q:S:5A:4R:U:C:A:A:TO1:A:IT,2021-Q4,744424.136
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Mexico,Q:S:5A:4R:U:C:A:A:TO1:A:MX,2021-Q4,385556.251
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Netherlands,Q:S:5A:4R:U:C:A:A:TO1:A:NL,2021-Q4,513031.426
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Singapore,Q:S:5A:4R:U:C:A:A:TO1:A:SG,2021-Q4,538737.045
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,United States,Q:S:5A:4R:U:C:A:A:TO1:A:US,2021-Q4,7529792.697
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,All countries excluding residents,Q:S:5A:4R:U:C:V:A:TO1:A:3P,2021-Q4,2110758.553
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Austria,Q:S:5A:4R:U:C:V:A:TO1:A:AT,2021-Q4,9118.5
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Australia,Q:S:5A:4R:U:C:V:A:TO1:A:AU,2021-Q4,25633.051
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Belgium,Q:S:5A:4R:U:C:V:A:TO1:A:BE,2021-Q4,19559.722
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Brazil,Q:S:5A:4R:U:C:V:A:TO1:A:BR,2021-Q4,8927.306
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Canada,Q:S:5A:4R:U:C:V:A:TO1:A:CA,2021-Q4,34978.619
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Switzerland,Q:S:5A:4R:U:C:V:A:TO1:A:CH,2021-Q4,34965.602
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,China,Q:S:5A:4R:U:C:V:A:TO1:A:CN,2021-Q4,19222.874
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Germany,Q:S:5A:4R:U:C:V:A:TO1:A:DE,2021-Q4,206225.239
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Spain,Q:S:5A:4R:U:C:V:A:TO1:A:ES,2021-Q4,35824.998
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,United Kingdom,Q:S:5A:4R:U:C:V:A:TO1:A:GB,2021-Q4,591038.622
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Greece,Q:S:5A:4R:U:C:V:A:TO1:A:GR,2021-Q4,6087.861
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,India,Q:S:5A:4R:U:C:V:A:TO1:A:IN,2021-Q4,4395.767
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Italy,Q:S:5A:4R:U:C:V:A:TO1:A:IT,2021-Q4,57950.286
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Mexico,Q:S:5A:4R:U:C:V:A:TO1:A:MX,2021-Q4,11495.582
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Netherlands,Q:S:5A:4R:U:C:V:A:TO1:A:NL,2021-Q4,62119.784
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Singapore,Q:S:5A:4R:U:C:V:A:TO1:A:SG,2021-Q4,17066.409
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,United States,Q:S:5A:4R:U:C:V:A:TO1:A:US,2021-Q4,458103.2
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,All countries excluding residents,Q:S:5A:4R:U:D:A:A:TO1:A:3P,2021-Q4,15894333.943
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Austria,Q:S:5A:4R:U:D:A:A:TO1:A:AT,2021-Q4,109907.251
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Australia,Q:S:5A:4R:U:D:A:A:TO1:A:AU,2021-Q4,235767.857
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Belgium,Q:S:5A:4R:U:D:A:A:TO1:A:BE,2021-Q4,200924.707
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Brazil,Q:S:5A:4R:U:D:A:A:TO1:A:BR,2021-Q4,136112.375
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Canada,Q:S:5A:4R:U:D:A:A:TO1:A:CA,2021-Q4,411980.435
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,Switzerland,Q:S:5A:4R:U:D:A:A:TO1:A:CH,2021-Q4,277548.845
Amounts outstanding / Stocks,4R,Total (all maturities),All currencies,All sectors,China,Q:S:5A:4R:U:D:A:A:TO1:A:CN,2021-Q4,524955.411
